dataset,exp_no,m,p_random,alpha,beta,T,p,time_run,mean_best_cost,std_best_cost,mean_time,best_route,best_cost,worst_route,worst_cost,avg_cost_history,best_cost_history,all_avg_best_history,all_bests_cost_history
A-n80-k10.txt,10,50,0.01,1.0,5,100,0.3,5.146998405456543,814.380811219868,4.5899763783881875,5.200054168701172,"[ 1 50 74 37 43 14 41 22  2  8 11 72 15 29 53 80 49 19  3 38  9 79 69 44
 17 62 58 76 21 20 48 57 70 66 36 27 26 42 47 65 34 16 56 10 55 73 77 51
 46 23 33  5 59 39 67 71 68 54 52 78  4 75 30  6 45 13 24 63 64 12 35 25
  7 31 60 28 32 18 61 40  1]",816.0714654678155,"[ 1 41 14 74 50 54 78  4 61 40 18 32 28 60 75 30 45 13  6 34 16 42 26 47
 21 76 62 17 44 69  9 25  7 31 79 72 64 12 35 80 29 53 24 63  2  8 22 43
 52 37 67 71 68 39 59 51 55 77 73 23 46 33 19 49 38  3 56 10 66 36 27 48
 70 57 20 58 65  5 11 15  1]",1397.7787575041932,"[1137.1008294906849, 1110.705877233993, 1073.1184913290206, 1062.5103457877556, 1065.7319257699075, 1038.3363092277596, 1018.6752563113752, 997.5105869555823, 978.5301644553197, 982.644264678084, 950.368366642861, 954.1629707720364, 946.2967261532391, 944.6189167665381, 940.143803660751, 938.1649066140723, 923.0143197519866, 943.5678878507237, 921.3792363469449, 919.5121992678972, 913.6215815558716, 914.3064522909674, 915.9563594555793, 916.3750732207895, 914.9236930803385, 898.3732581290305, 903.8386993299133, 910.0966809784987, 907.3213395308613, 911.7358506433311, 913.3815031206531, 910.4411637377301, 918.4104271529905, 910.2494317883787, 909.4020431130372, 907.1227375534088, 909.8546899579593, 907.5809411568869, 901.191761336506, 904.8169978644198, 909.7483196969629, 900.4403934583808, 919.0231836794914, 902.8175903671607, 891.6850505016432, 898.4019632005724, 902.6472975271324, 898.0342372751688, 898.2584339230851, 887.7605492978602, 896.3392520480759, 908.2709140961041, 907.5213796977881, 897.2339983236307, 894.4158923947929, 903.795486554073, 899.1025652743141, 914.1249862981309, 904.1797276798153, 903.9207383399372, 908.6504294041755, 900.4844885197228, 905.6199534580685, 911.9956431810523, 912.2960721641081, 911.1768887924953, 905.6291253311539, 898.8162712976109, 894.6588169248639, 889.8955159336055, 893.5645818689286, 897.8647811106115, 892.5574894250962, 886.7325540759124, 893.5955845759557, 891.5158693877108, 893.2743766586708, 900.2375572305618, 894.1524000086023, 903.9051852263867, 900.1944300779043, 888.9324956623145, 898.9055007454677, 892.3520077989127, 897.1694510818269, 888.0815512205896, 891.1793682822939, 896.2300584431486, 886.9589072020161, 897.4782648478848, 884.5669069183016, 889.5201986645875, 889.9539633193309, 884.3997940872629, 881.2435438302734, 889.8644846422717, 875.9646547103175, 883.843911760236, 889.11190644103, 885.9808890048521]","[inf, 999.308171710263, 987.6935209150854, 928.7694982589305, 928.7694982589305, 909.1612080916784, 889.9321635420566, 871.0780209736877, 868.2354929592076, 868.2354929592076, 860.3058828436178, 860.3058828436178, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155]","[[1091.839183344068, 1096.0377404824299, 1079.1380245889543, 1072.3912104740327, 1055.4346302544875, 1036.6699358125893, 1005.0257434298629, 999.99995167138, 983.3547720940438, 972.1319289783962, 953.6626989832986, 961.5516591027067, 945.4848303132563, 937.6418506580856, 932.1954223645567, 927.6090632232101, 918.2471818588756, 924.1656765829382, 913.8330924482314, 914.069549484009, 926.3999184712355, 918.4561736894314, 904.6431567320928, 915.6208628064799, 910.0769810728617, 929.8365551159985, 915.4341539221572, 903.8550413424529, 907.0152843169628, 915.223530753142, 913.0196233526809, 913.9021481210542, 915.7571480652853, 905.8956246643969, 900.9443232274964, 918.4673913817105, 904.8997518650201, 909.013227915961, 901.6505643575091, 893.3957494830397, 909.0197087925885, 890.6551834391953, 887.5863632887816, 910.0626364750246, 893.4676976850521, 905.5781352083156, 903.9099346621883, 890.5636114089901, 892.2118290025309, 895.595186841337, 890.9171436330378, 883.2737001470258, 889.2400309095024, 884.648660162932, 889.3152817152848, 887.6098622116697, 887.9627669193844, 875.5131507580054, 879.1540673200782, 883.1430620443991, 888.7863998542001, 887.0163908831264, 888.991728984495, 884.9822067038839, 894.2448813979822, 884.444476832849, 894.378186013847, 872.7424528859432, 882.0791197693404, 879.5397562961766, 888.4241019176054, 879.832144053535, 895.713457665521, 885.5924359203302, 882.1213251660957, 876.1105160708036, 880.2795865063795, 890.7363515213822, 876.9712988736071, 873.540461272468, 878.680667054799, 877.6954198434613, 883.8944221245902, 874.3484019308459, 872.5155640557562, 869.2738391886566, 869.8887308956566, 879.3457656657188, 880.3872498084655, 879.9639709415121, 876.3229106341796, 872.1152428641522, 873.9676206660552, 873.0787743741349, 884.76244052122, 876.2144833683246, 876.051277417488, 871.7440226634435, 885.3197774030627, 878.4209738224149], [1120.5005620915204, 1116.4971743009157, 1071.305803962946, 1071.7186095435118, 1063.494966228694, 1027.0487346988862, 993.1473983388646, 974.6112148442521, 1005.7860445890077, 982.375016015049, 952.4190506417333, 957.3260608672477, 956.2788902571134, 931.915727078176, 933.0522229986848, 929.1704850803148, 928.1724195045686, 924.1242788446639, 929.5866205332848, 933.1488534929196, 926.3683916331927, 910.2247318701052, 918.994467528021, 929.5085570608443, 912.2054395014321, 920.4235840463568, 904.3204807739024, 922.4374781871943, 908.7702635432776, 898.0836524698333, 904.5924621857969, 898.3208372303743, 902.4374978636131, 902.0979181495561, 908.3330025009351, 897.4229129969688, 906.0641056232114, 907.8083963555506, 905.8232202624537, 913.9463665373082, 906.1123665667687, 902.9947060346719, 903.8983724805931, 897.4541227837543, 903.1085861708165, 887.3332984890585, 889.7373391747575, 888.515591620703, 886.2015991971762, 881.3651950797805, 884.7675205193107, 883.9902780351306, 886.4257159461754, 887.6610667001028, 876.5549876192858, 878.8848964404474, 888.9543515168263, 879.7376597970131, 884.2164892779739, 885.7860329182366, 881.4843367561855, 883.8407594173905, 878.178424144438, 875.5146569938084, 880.6628302304176, 881.9052166886131, 884.153179943227, 887.1129352937636, 882.5961597800753, 877.7344154087112, 873.0260693328438, 873.7616249107678, 885.4891870052983, 874.4826089726391, 874.4898489050786, 880.6483528711567, 879.5956485615321, 880.492415773963, 877.1658346513223, 874.7603053749859, 872.0250939398196, 875.9829619748033, 873.0461846580505, 873.2631618159463, 869.9978401939486, 878.9914081085512, 879.4100080986308, 878.0197520783108, 872.7951107768137, 873.9806812391882, 875.923080901536, 875.006264793659, 870.6407632311722, 870.152174005098, 870.0173563507445, 871.7109530623229, 870.4300242750543, 874.0114697880883, 875.5092225388632, 872.5161832970111], [1129.9704287380844, 1100.9746632180024, 1084.8521793657508, 1042.1093557724041, 1034.2629445249884, 1025.7330891441425, 1019.2109927923337, 989.0315658538312, 979.1154634924131, 996.4276378383, 955.3724177774457, 950.83978128802, 941.9876403876759, 934.4427946001484, 938.4367821503008, 938.2675133232505, 932.0962614546668, 928.7167834669042, 934.8894192416377, 913.0922281757951, 906.5476304496287, 897.5577638870777, 906.7590531061728, 909.3630719339159, 911.5331510320507, 908.7777054331272, 913.9788743762437, 914.7186294947653, 917.071594676902, 910.9849558003199, 906.5918787696019, 921.6840538889401, 907.2879138376031, 906.1358464918081, 907.786738203904, 897.6378306556676, 914.9657578645363, 910.3735287396144, 909.4098024938206, 907.7419364357295, 914.486941398727, 905.8554137310662, 919.3101258362688, 898.418037567671, 903.7439211484963, 906.3835361558591, 896.7248234442371, 905.448549589207, 910.4344976108456, 906.6960138407782, 900.3988083819819, 901.8422372557014, 901.4062819455589, 913.4063391740154, 900.3164379257379, 896.4396170374149, 913.3552023090564, 918.1602342198705, 917.7422945737167, 912.4643538953384, 908.9032814148621, 925.9189263145554, 917.0260763246129, 925.7995024198849, 917.1097008531302, 917.1914314371876, 885.2372700680997, 906.00888014427, 908.2561289393502, 906.4495468316461, 909.0124221292939, 907.9889133408853, 912.066224543461, 903.0920607819196, 889.5318955415817, 907.5229218799485, 895.937815660598, 891.8638328476856, 889.8878028857171, 895.9868893775368, 909.0631697762105, 899.5189887078732, 892.819789626421, 899.397885767652, 893.1528957440614, 889.59501464449, 899.1526816543851, 887.5212727397534, 887.4901294625485, 893.1555683058302, 894.4136863057464, 896.171896934314, 905.1156015773258, 891.3814606486593, 893.5049467994618, 892.7958100934932, 898.5315638264501, 890.1927721252041, 899.0572897590883, 901.2888245635673], [1115.6893551629669, 1094.4443323086844, 1083.8844161568468, 1072.8174388164562, 1037.5141555880523, 1020.704414243157, 1012.4878101191028, 996.5946205008182, 990.1964545606793, 975.2538338944836, 960.2902244023942, 955.6656607855751, 958.2497956032422, 935.0587483461281, 928.735156067082, 929.0013310807277, 932.16811980978, 918.7400525708036, 917.70964233784, 932.590376765581, 903.7221407331762, 918.349574018039, 904.1806857691334, 912.8949891806872, 905.232546693262, 906.7059983042259, 905.5319365501994, 910.8712061640687, 907.9566260737269, 905.2733851916387, 908.3167409134741, 900.6822623600373, 905.1185533293102, 901.360583671854, 898.0273373557716, 923.9528168882312, 911.1171477658054, 907.4227390024541, 899.0604371883842, 900.7360042041142, 898.4037154158349, 917.4156023807917, 907.9912514818029, 910.4473572190923, 910.2373833599503, 913.4487032364653, 911.1051684457359, 909.1308355863174, 913.1639404886078, 903.1819189558889, 904.3220077542911, 909.7622452601618, 892.8580126110995, 908.1760561498882, 904.8786166780961, 901.1118274403285, 900.4788199766824, 902.5023677248546, 900.842365920734, 903.0224140682408, 898.5523757323868, 905.7359070709738, 901.9479769015845, 895.9611662437082, 902.1386353212615, 901.2399450176639, 903.1014420251116, 908.9142394492112, 901.4482405375585, 902.5122116012386, 894.212984906891, 900.382722815385, 886.2898916911062, 896.1727952099309, 903.4299299732727, 893.63616803477, 885.5743159378767, 884.966129963611, 894.8186029210275, 890.7952165658791, 897.0915286406906, 880.7433014218713, 882.4998786048882, 884.7441001694556, 876.7990504174321, 878.882941342143, 881.0322497381626, 883.6867597652179, 886.5931213326472, 881.3695681280554, 878.9501532709776, 882.8526992021303, 876.3184798501186, 876.9352712389737, 877.6008200587266, 878.4607412803192, 880.875268880806, 881.3484143262609, 872.0714043946788, 872.472252863069], [1137.1008294906849, 1110.705877233993, 1073.1184913290206, 1062.5103457877556, 1065.7319257699075, 1038.3363092277596, 1018.6752563113752, 997.5105869555823, 978.5301644553197, 982.644264678084, 950.368366642861, 954.1629707720364, 946.2967261532391, 944.6189167665381, 940.143803660751, 938.1649066140723, 923.0143197519866, 943.5678878507237, 921.3792363469449, 919.5121992678972, 913.6215815558716, 914.3064522909674, 915.9563594555793, 916.3750732207895, 914.9236930803385, 898.3732581290305, 903.8386993299133, 910.0966809784987, 907.3213395308613, 911.7358506433311, 913.3815031206531, 910.4411637377301, 918.4104271529905, 910.2494317883787, 909.4020431130372, 907.1227375534088, 909.8546899579593, 907.5809411568869, 901.191761336506, 904.8169978644198, 909.7483196969629, 900.4403934583808, 919.0231836794914, 902.8175903671607, 891.6850505016432, 898.4019632005724, 902.6472975271324, 898.0342372751688, 898.2584339230851, 887.7605492978602, 896.3392520480759, 908.2709140961041, 907.5213796977881, 897.2339983236307, 894.4158923947929, 903.795486554073, 899.1025652743141, 914.1249862981309, 904.1797276798153, 903.9207383399372, 908.6504294041755, 900.4844885197228, 905.6199534580685, 911.9956431810523, 912.2960721641081, 911.1768887924953, 905.6291253311539, 898.8162712976109, 894.6588169248639, 889.8955159336055, 893.5645818689286, 897.8647811106115, 892.5574894250962, 886.7325540759124, 893.5955845759557, 891.5158693877108, 893.2743766586708, 900.2375572305618, 894.1524000086023, 903.9051852263867, 900.1944300779043, 888.9324956623145, 898.9055007454677, 892.3520077989127, 897.1694510818269, 888.0815512205896, 891.1793682822939, 896.2300584431486, 886.9589072020161, 897.4782648478848, 884.5669069183016, 889.5201986645875, 889.9539633193309, 884.3997940872629, 881.2435438302734, 889.8644846422717, 875.9646547103175, 883.843911760236, 889.11190644103, 885.9808890048521]]","[[inf, 973.6185457620452, 973.6185457620452, 964.9670864005891, 899.3162988891361, 899.3162988891361, 892.179834975659, 880.0577774036008, 880.0577774036008, 874.2781979217402, 867.9162399501188, 823.6426415384086, 823.6426415384086, 823.6426415384086, 823.6426415384086, 817.4721293837124, 817.4721293837124, 817.4721293837124, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004, 814.8974399597004], [inf, 981.155678951897, 924.0983097132744, 914.5059733201457, 905.2481486552258, 905.2481486552258, 889.5058981084061, 884.1265342028385, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 826.092580084638, 818.6002705970823, 818.6002705970823, 818.6002705970823, 818.6002705970823, 818.6002705970823, 818.6002705970823, 818.6002705970823, 818.6002705970823, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546, 805.4588446604546], [inf, 940.7174153403289, 940.7174153403289, 940.7174153403289, 899.6153931950851, 875.7298351077402, 875.7298351077402, 874.1877674393108, 856.3412434478616, 855.8014386377305, 855.8014386377305, 843.7562429928427, 843.2597158208957, 842.267914347915, 842.267914347915, 825.4852313677202, 825.4852313677202, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 823.7496858931477, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929, 817.552110390929], [inf, 986.1159755843576, 936.4495896336447, 912.4914058322418, 912.4914058322418, 891.313895694524, 886.6691506997988, 886.6691506997988, 883.2673115737009, 868.0076315022634, 847.4266847671096, 847.4266847671096, 847.4266847671096, 829.2121704422641, 829.2121704422641, 818.9076412856621, 818.9076412856621, 818.9076412856621, 818.9076412856621, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405, 817.9241956204405], [inf, 999.308171710263, 987.6935209150854, 928.7694982589305, 928.7694982589305, 909.1612080916784, 889.9321635420566, 871.0780209736877, 868.2354929592076, 868.2354929592076, 860.3058828436178, 860.3058828436178, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 827.9193000527273, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 818.4673952424951, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155, 816.0714654678155]]"
